telematics_event_id,vehicle_id,client_id,telematics_device_id,device_firmware_version,event_date,provider_name,distance_km,idle_minutes,harsh_events_count,gps_fix_rate_pct
TEL-0001010,VEH-00021,CLI-0018,TELDEV-000021,4.3.0,2026-03-02,Synthetic Safety Telematics,180.6,90,5,95.62
TEL-0001011,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-03,Synthetic OEM Connect,198.9,35,6,94.69
TEL-0001012,VEH-00021,CLI-0018,TELDEV-000021,4.3.0,2026-03-04,Synthetic GPS Cloud,27.4,33,5,93.7
TEL-0001013,VEH-00021,CLI-0018,TELDEV-000021,5.0.2,2026-03-05,Synthetic GPS Cloud,380.8,17,1,88.29
TEL-0001014,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-06,Synthetic Safety Telematics,78.5,25,7,95.92
TEL-0001015,VEH-00021,CLI-0018,TELDEV-000021,5.0.2,2026-03-07,Synthetic OEM Connect,234.1,61,1,99.65
TEL-0001016,VEH-00021,CLI-0018,TELDEV-000021,5.0.2,2026-03-08,Synthetic GPS Cloud,244.5,14,0,90.79
TEL-0001017,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-09,Synthetic OEM Connect,56.0,89,6,88.13
TEL-0001018,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-10,Synthetic Safety Telematics,331.0,14,4,95.03
TEL-0001019,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-11,Synthetic OEM Connect,369.8,17,5,99.05
TEL-0001020,VEH-00021,CLI-0018,TELDEV-000021,4.3.0,2026-03-12,Synthetic GPS Cloud,79.2,60,7,93.74
TEL-0001021,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-13,Synthetic GPS Cloud,162.9,81,1,89.75
TEL-0001022,VEH-00021,CLI-0018,TELDEV-000021,4.2.1,2026-03-14,Synthetic Safety Telematics,61.1,8,7,94.16
TEL-0001023,VEH-00012,CLI-0002,TELDEV-000012,4.2.1,2026-03-01,Synthetic Safety Telematics,69.2,80,6,98.08
TEL-0001024,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-02,Synthetic GPS Cloud,347.7,52,0,97.03
TEL-0001025,VEH-00012,CLI-0002,TELDEV-000012,4.2.1,2026-03-03,Synthetic OEM Connect,327.9,3,3,96.06
TEL-0001026,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-04,Synthetic OEM Connect,188.9,28,2,93.75
TEL-0001027,VEH-00012,CLI-0002,TELDEV-000012,5.0.2,2026-03-05,Synthetic OEM Connect,271.3,81,2,90.9
TEL-0001028,VEH-00012,CLI-0002,TELDEV-000012,5.0.2,2026-03-06,Synthetic OEM Connect,208.8,9,6,95.2
TEL-0001029,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-07,Synthetic GPS Cloud,235.9,90,2,97.28
TEL-0001030,VEH-00012,CLI-0002,TELDEV-000012,4.2.1,2026-03-08,Synthetic OEM Connect,116.5,35,7,95.8
TEL-0001031,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-09,Synthetic OEM Connect,351.3,77,5,99.03
TEL-0001032,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-10,Synthetic Safety Telematics,204.9,88,2,93.63
TEL-0001033,VEH-00012,CLI-0002,TELDEV-000012,4.2.1,2026-03-11,Synthetic Safety Telematics,205.7,43,1,91.02
TEL-0001034,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-12,Synthetic OEM Connect,367.4,76,3,91.76
TEL-0001035,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-13,Synthetic GPS Cloud,237.7,44,4,90.3
TEL-0001036,VEH-00012,CLI-0002,TELDEV-000012,4.3.0,2026-03-14,Synthetic Safety Telematics,284.0,35,4,95.17
TEL-0001037,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-01,Synthetic Safety Telematics,79.1,78,2,97.63
TEL-0001038,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-02,Synthetic OEM Connect,79.8,87,5,96.55
TEL-0001039,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-03,Synthetic OEM Connect,85.9,59,2,89.41
TEL-0001040,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-04,Synthetic OEM Connect,268.2,26,5,90.2
TEL-0001041,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-05,Synthetic OEM Connect,157.5,50,7,96.6
TEL-0001042,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-06,Synthetic OEM Connect,225.7,18,4,95.27
TEL-0001043,VEH-00086,CLI-0013,TELDEV-000086,4.3.0,2026-03-07,Synthetic GPS Cloud,405.9,70,6,88.04
TEL-0001044,VEH-00086,CLI-0013,TELDEV-000086,4.2.1,2026-03-08,Synthetic OEM Connect,389.7,58,4,94.13
TEL-0001045,VEH-00086,CLI-0013,TELDEV-000086,4.3.0,2026-03-09,Synthetic GPS Cloud,111.6,54,7,95.14
TEL-0001046,VEH-00086,CLI-0013,TELDEV-000086,4.3.0,2026-03-10,Synthetic OEM Connect,162.5,15,2,90.17
TEL-0001047,VEH-00086,CLI-0013,TELDEV-000086,4.3.0,2026-03-11,Synthetic GPS Cloud,17.2,8,4,89.29
TEL-0001048,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-12,Synthetic OEM Connect,53.5,12,6,90.46
TEL-0001049,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-13,Synthetic Safety Telematics,25.1,14,5,99.72
TEL-0001050,VEH-00086,CLI-0013,TELDEV-000086,5.0.2,2026-03-14,Synthetic OEM Connect,119.4,30,3,90.65
TEL-0001051,VEH-00033,CLI-0006,TELDEV-000033,5.0.2,2026-03-01,Synthetic Safety Telematics,315.7,70,5,98.09
TEL-0001052,VEH-00033,CLI-0006,TELDEV-000033,4.2.1,2026-03-02,Synthetic GPS Cloud,232.6,40,3,90.06
TEL-0001053,VEH-00033,CLI-0006,TELDEV-000033,4.3.0,2026-03-03,Synthetic GPS Cloud,227.5,2,2,89.09
TEL-0001054,VEH-00033,CLI-0006,TELDEV-000033,5.0.2,2026-03-04,Synthetic Safety Telematics,411.0,34,7,89.49
TEL-0001055,VEH-00033,CLI-0006,TELDEV-000033,4.2.1,2026-03-05,Synthetic OEM Connect,92.8,58,2,98.7
TEL-0001056,VEH-00033,CLI-0006,TELDEV-000033,4.2.1,2026-03-06,Synthetic OEM Connect,45.1,30,4,93.22
TEL-0001057,VEH-00033,CLI-0006,TELDEV-000033,5.0.2,2026-03-07,Synthetic OEM Connect,187.4,29,1,98.17
TEL-0001058,VEH-00033,CLI-0006,TELDEV-000033,4.3.0,2026-03-08,Synthetic Safety Telematics,186.5,19,6,98.21
TEL-0001059,VEH-00033,CLI-0006,TELDEV-000033,4.3.0,2026-03-09,Synthetic GPS Cloud,227.3,34,3,98.58
TEL-0001060,VEH-00033,CLI-0006,TELDEV-000033,4.3.0,2026-03-10,Synthetic OEM Connect,331.6,67,5,91.86
TEL-0001061,VEH-00033,CLI-0006,TELDEV-000033,4.3.0,2026-03-11,Synthetic Safety Telematics,258.6,56,3,92.48
TEL-0001062,VEH-00033,CLI-0006,TELDEV-000033,5.0.2,2026-03-12,Synthetic GPS Cloud,252.4,89,6,90.02
TEL-0001063,VEH-00033,CLI-0006,TELDEV-000033,4.3.0,2026-03-13,Synthetic GPS Cloud,91.5,45,6,91.29
TEL-0001064,VEH-00033,CLI-0006,TELDEV-000033,5.0.2,2026-03-14,Synthetic OEM Connect,377.4,48,7,99.53
TEL-0001065,VEH-00005,CLI-0010,TELDEV-000005,5.0.2,2026-03-01,Synthetic Safety Telematics,102.5,89,1,93.43
TEL-0001066,VEH-00005,CLI-0010,TELDEV-000005,4.2.1,2026-03-02,Synthetic OEM Connect,240.1,46,6,88.25
TEL-0001067,VEH-00005,CLI-0010,TELDEV-000005,4.3.0,2026-03-03,Synthetic Safety Telematics,187.0,54,1,93.25
TEL-0001068,VEH-00005,CLI-0010,TELDEV-000005,4.3.0,2026-03-04,Synthetic GPS Cloud,113.0,33,7,89.9
TEL-0001069,VEH-00005,CLI-0010,TELDEV-000005,4.2.1,2026-03-05,Synthetic Safety Telematics,270.9,76,3,98.15
TEL-0001070,VEH-00005,CLI-0010,TELDEV-000005,4.3.0,2026-03-06,Synthetic OEM Connect,20.2,29,1,96.49
TEL-0001071,VEH-00005,CLI-0010,TELDEV-000005,4.2.1,2026-03-07,Synthetic GPS Cloud,258.5,70,0,91.0
TEL-0001072,VEH-00005,CLI-0010,TELDEV-000005,5.0.2,2026-03-08,Synthetic OEM Connect,190.3,37,2,98.3
TEL-0001073,VEH-00005,CLI-0010,TELDEV-000005,4.3.0,2026-03-09,Synthetic GPS Cloud,96.2,39,2,94.25
TEL-0001074,VEH-00005,CLI-0010,TELDEV-000005,4.2.1,2026-03-10,Synthetic GPS Cloud,260.8,73,2,91.46
TEL-0001075,VEH-00005,CLI-0010,TELDEV-000005,4.3.0,2026-03-11,Synthetic OEM Connect,375.9,30,0,97.69
TEL-0001076,VEH-00005,CLI-0010,TELDEV-000005,4.2.1,2026-03-12,Synthetic Safety Telematics,299.3,8,1,91.23
TEL-0001077,VEH-00005,CLI-0010,TELDEV-000005,4.2.1,2026-03-13,Synthetic Safety Telematics,52.1,59,5,96.68
TEL-0001078,VEH-00005,CLI-0010,TELDEV-000005,4.2.1,2026-03-14,Synthetic Safety Telematics,391.5,31,0,91.91
TEL-0001079,VEH-00011,CLI-0016,TELDEV-000011,4.2.1,2026-03-01,Synthetic OEM Connect,215.6,2,0,92.73
TEL-0001080,VEH-00011,CLI-0016,TELDEV-000011,4.2.1,2026-03-02,Synthetic GPS Cloud,197.0,16,3,98.34
TEL-0001081,VEH-00011,CLI-0016,TELDEV-000011,4.3.0,2026-03-03,Synthetic Safety Telematics,328.9,59,3,93.46
TEL-0001082,VEH-00011,CLI-0016,TELDEV-000011,5.0.2,2026-03-04,Synthetic GPS Cloud,299.6,20,0,88.8
TEL-0001083,VEH-00011,CLI-0016,TELDEV-000011,4.3.0,2026-03-05,Synthetic GPS Cloud,0.2,58,7,96.13
TEL-0001084,VEH-00011,CLI-0016,TELDEV-000011,4.3.0,2026-03-06,Synthetic Safety Telematics,227.4,51,7,99.55
TEL-0001085,VEH-00011,CLI-0016,TELDEV-000011,5.0.2,2026-03-07,Synthetic OEM Connect,330.3,73,6,97.02
TEL-0001086,VEH-00011,CLI-0016,TELDEV-000011,5.0.2,2026-03-08,Synthetic OEM Connect,70.1,63,2,97.66
TEL-0001087,VEH-00011,CLI-0016,TELDEV-000011,4.2.1,2026-03-09,Synthetic GPS Cloud,251.9,47,4,89.39
TEL-0001088,VEH-00011,CLI-0016,TELDEV-000011,4.3.0,2026-03-10,Synthetic OEM Connect,157.9,47,0,91.77
TEL-0001089,VEH-00011,CLI-0016,TELDEV-000011,4.2.1,2026-03-11,Synthetic GPS Cloud,90.5,81,2,93.4
TEL-0001090,VEH-00011,CLI-0016,TELDEV-000011,5.0.2,2026-03-12,Synthetic Safety Telematics,58.7,38,6,90.93
TEL-0001091,VEH-00011,CLI-0016,TELDEV-000011,4.2.1,2026-03-13,Synthetic GPS Cloud,379.5,32,7,92.79
TEL-0001092,VEH-00011,CLI-0016,TELDEV-000011,5.0.2,2026-03-14,Synthetic OEM Connect,156.1,26,7,89.56
TEL-0001093,VEH-00136,CLI-0010,TELDEV-000136,4.2.1,2026-03-01,Synthetic GPS Cloud,398.0,81,1,91.55
TEL-0001094,VEH-00136,CLI-0010,TELDEV-000136,4.2.1,2026-03-02,Synthetic OEM Connect,195.3,49,6,88.94
TEL-0001095,VEH-00136,CLI-0010,TELDEV-000136,4.3.0,2026-03-03,Synthetic OEM Connect,344.9,70,7,88.49
TEL-0001096,VEH-00136,CLI-0010,TELDEV-000136,4.3.0,2026-03-04,Synthetic GPS Cloud,148.0,24,4,99.06
TEL-0001097,VEH-00136,CLI-0010,TELDEV-000136,4.2.1,2026-03-05,Synthetic GPS Cloud,416.7,18,4,88.72
TEL-0001098,VEH-00136,CLI-0010,TELDEV-000136,5.0.2,2026-03-06,Synthetic GPS Cloud,264.9,47,0,93.38
TEL-0001099,VEH-00136,CLI-0010,TELDEV-000136,4.3.0,2026-03-07,Synthetic Safety Telematics,193.3,79,5,91.42
TEL-0001100,VEH-00136,CLI-0010,TELDEV-000136,4.2.1,2026-03-08,Synthetic Safety Telematics,246.0,56,7,93.2
TEL-0001101,VEH-00136,CLI-0010,TELDEV-000136,5.0.2,2026-03-09,Synthetic GPS Cloud,279.9,70,1,99.98
TEL-0001102,VEH-00136,CLI-0010,TELDEV-000136,4.2.1,2026-03-10,Synthetic OEM Connect,138.7,91,7,96.78
TEL-0001103,VEH-00136,CLI-0010,TELDEV-000136,5.0.2,2026-03-11,Synthetic OEM Connect,60.5,25,1,95.4
TEL-0001104,VEH-00136,CLI-0010,TELDEV-000136,4.3.0,2026-03-12,Synthetic OEM Connect,92.5,5,4,88.15
TEL-0001105,VEH-00136,CLI-0010,TELDEV-000136,4.2.1,2026-03-13,Synthetic GPS Cloud,175.7,24,6,97.59
TEL-0001106,VEH-00136,CLI-0010,TELDEV-000136,4.2.1,2026-03-14,Synthetic OEM Connect,229.8,32,3,88.01
TEL-0001107,VEH-00065,CLI-0002,TELDEV-000065,4.2.1,2026-03-01,Synthetic GPS Cloud,360.7,33,7,97.44
TEL-0001108,VEH-00065,CLI-0002,TELDEV-000065,4.2.1,2026-03-02,Synthetic OEM Connect,384.4,21,7,89.37
TEL-0001109,VEH-00065,CLI-0002,TELDEV-000065,5.0.2,2026-03-03,Synthetic OEM Connect,340.9,43,5,98.21
TEL-0001110,VEH-00065,CLI-0002,TELDEV-000065,4.3.0,2026-03-04,Synthetic Safety Telematics,234.6,94,5,95.58
TEL-0001111,VEH-00065,CLI-0002,TELDEV-000065,4.3.0,2026-03-05,Synthetic Safety Telematics,65.4,87,4,97.67
TEL-0001112,VEH-00065,CLI-0002,TELDEV-000065,4.2.1,2026-03-06,Synthetic GPS Cloud,342.3,55,7,91.27
TEL-0001113,VEH-00065,CLI-0002,TELDEV-000065,5.0.2,2026-03-07,Synthetic OEM Connect,209.5,92,6,88.62
TEL-0001114,VEH-00065,CLI-0002,TELDEV-000065,5.0.2,2026-03-08,Synthetic OEM Connect,336.7,32,1,97.89
TEL-0001115,VEH-00065,CLI-0002,TELDEV-000065,5.0.2,2026-03-09,Synthetic GPS Cloud,354.7,28,3,93.57
TEL-0001116,VEH-00065,CLI-0002,TELDEV-000065,4.2.1,2026-03-10,Synthetic GPS Cloud,292.9,64,5,92.95
TEL-0001117,VEH-00065,CLI-0002,TELDEV-000065,4.3.0,2026-03-11,Synthetic OEM Connect,238.0,38,1,90.91
TEL-0001118,VEH-00065,CLI-0002,TELDEV-000065,5.0.2,2026-03-12,Synthetic OEM Connect,398.4,84,1,97.3
TEL-0001119,VEH-00065,CLI-0002,TELDEV-000065,4.2.1,2026-03-13,Synthetic OEM Connect,170.5,55,2,92.97
TEL-0001120,VEH-00065,CLI-0002,TELDEV-000065,4.2.1,2026-03-14,Synthetic OEM Connect,393.8,15,4,90.83
TEL-0001121,VEH-00132,CLI-0018,TELDEV-000132,4.3.0,2026-03-01,Synthetic OEM Connect,247.1,51,6,98.19
TEL-0001122,VEH-00132,CLI-0018,TELDEV-000132,4.3.0,2026-03-02,Synthetic GPS Cloud,256.4,21,5,89.91
TEL-0001123,VEH-00132,CLI-0018,TELDEV-000132,4.3.0,2026-03-03,Synthetic Safety Telematics,158.3,10,1,88.99
TEL-0001124,VEH-00132,CLI-0018,TELDEV-000132,5.0.2,2026-03-04,Synthetic GPS Cloud,63.0,54,7,98.76
TEL-0001125,VEH-00132,CLI-0018,TELDEV-000132,5.0.2,2026-03-05,Synthetic Safety Telematics,63.8,6,0,93.65
TEL-0001126,VEH-00132,CLI-0018,TELDEV-000132,4.2.1,2026-03-06,Synthetic GPS Cloud,122.4,46,5,95.99
TEL-0001127,VEH-00132,CLI-0018,TELDEV-000132,4.2.1,2026-03-07,Synthetic GPS Cloud,69.4,39,5,89.2
TEL-0001128,VEH-00132,CLI-0018,TELDEV-000132,5.0.2,2026-03-08,Synthetic GPS Cloud,415.0,78,0,97.86
TEL-0001129,VEH-00132,CLI-0018,TELDEV-000132,4.2.1,2026-03-09,Synthetic GPS Cloud,376.8,62,1,91.21
TEL-0001130,VEH-00132,CLI-0018,TELDEV-000132,4.3.0,2026-03-10,Synthetic Safety Telematics,351.5,9,4,89.66
TEL-0001131,VEH-00132,CLI-0018,TELDEV-000132,4.3.0,2026-03-11,Synthetic Safety Telematics,358.0,20,1,93.96
TEL-0001132,VEH-00132,CLI-0018,TELDEV-000132,4.2.1,2026-03-12,Synthetic Safety Telematics,119.2,50,5,95.98
TEL-0001133,VEH-00132,CLI-0018,TELDEV-000132,5.0.2,2026-03-13,Synthetic OEM Connect,340.3,45,4,91.52
TEL-0001134,VEH-00132,CLI-0018,TELDEV-000132,5.0.2,2026-03-14,Synthetic OEM Connect,175.5,30,4,96.0
TEL-0001135,VEH-00129,CLI-0017,TELDEV-000129,4.2.1,2026-03-01,Synthetic GPS Cloud,193.7,90,2,88.44
TEL-0001136,VEH-00129,CLI-0017,TELDEV-000129,4.2.1,2026-03-02,Synthetic Safety Telematics,367.6,18,1,99.98
TEL-0001137,VEH-00129,CLI-0017,TELDEV-000129,4.2.1,2026-03-03,Synthetic GPS Cloud,303.6,36,5,96.25
TEL-0001138,VEH-00129,CLI-0017,TELDEV-000129,5.0.2,2026-03-04,Synthetic GPS Cloud,301.8,55,6,89.47
TEL-0001139,VEH-00129,CLI-0017,TELDEV-000129,5.0.2,2026-03-05,Synthetic Safety Telematics,395.9,70,4,99.25
TEL-0001140,VEH-00129,CLI-0017,TELDEV-000129,4.2.1,2026-03-06,Synthetic OEM Connect,275.6,46,2,92.69
TEL-0001141,VEH-00129,CLI-0017,TELDEV-000129,4.3.0,2026-03-07,Synthetic GPS Cloud,20.5,32,6,90.24
TEL-0001142,VEH-00129,CLI-0017,TELDEV-000129,4.3.0,2026-03-08,Synthetic OEM Connect,276.5,50,5,93.4
TEL-0001143,VEH-00129,CLI-0017,TELDEV-000129,4.3.0,2026-03-09,Synthetic Safety Telematics,406.0,54,5,99.5
TEL-0001144,VEH-00129,CLI-0017,TELDEV-000129,5.0.2,2026-03-10,Synthetic Safety Telematics,77.3,21,4,92.99
TEL-0001145,VEH-00129,CLI-0017,TELDEV-000129,4.3.0,2026-03-11,Synthetic OEM Connect,62.2,17,3,94.15
TEL-0001146,VEH-00129,CLI-0017,TELDEV-000129,4.3.0,2026-03-12,Synthetic OEM Connect,381.1,92,2,93.01
TEL-0001147,VEH-00129,CLI-0017,TELDEV-000129,4.2.1,2026-03-13,Synthetic Safety Telematics,151.5,43,5,92.05
TEL-0001148,VEH-00129,CLI-0017,TELDEV-000129,4.2.1,2026-03-14,Synthetic OEM Connect,324.1,64,3,90.53
TEL-0001149,VEH-00138,CLI-0016,TELDEV-000138,4.3.0,2026-03-01,Synthetic Safety Telematics,276.6,94,4,94.37
TEL-0001150,VEH-00138,CLI-0016,TELDEV-000138,5.0.2,2026-03-02,Synthetic Safety Telematics,257.2,78,3,93.22
TEL-0001151,VEH-00138,CLI-0016,TELDEV-000138,5.0.2,2026-03-03,Synthetic GPS Cloud,191.1,92,4,94.47
TEL-0001152,VEH-00138,CLI-0016,TELDEV-000138,4.3.0,2026-03-04,Synthetic GPS Cloud,119.5,2,6,95.07
TEL-0001153,VEH-00138,CLI-0016,TELDEV-000138,4.2.1,2026-03-05,Synthetic OEM Connect,348.4,53,7,98.97
TEL-0001154,VEH-00138,CLI-0016,TELDEV-000138,5.0.2,2026-03-06,Synthetic Safety Telematics,97.0,40,3,93.39
TEL-0001155,VEH-00138,CLI-0016,TELDEV-000138,4.3.0,2026-03-07,Synthetic Safety Telematics,357.9,29,4,92.74
TEL-0001156,VEH-00138,CLI-0016,TELDEV-000138,4.2.1,2026-03-08,Synthetic Safety Telematics,96.3,28,7,90.87
TEL-0001157,VEH-00138,CLI-0016,TELDEV-000138,4.2.1,2026-03-09,Synthetic OEM Connect,20.1,9,4,94.42
TEL-0001158,VEH-00138,CLI-0016,TELDEV-000138,5.0.2,2026-03-10,Synthetic OEM Connect,6.9,93,4,97.23
TEL-0001159,VEH-00138,CLI-0016,TELDEV-000138,5.0.2,2026-03-11,Synthetic GPS Cloud,208.6,74,3,94.41
TEL-0001160,VEH-00138,CLI-0016,TELDEV-000138,5.0.2,2026-03-12,Synthetic OEM Connect,327.5,30,6,94.73
TEL-0001161,VEH-00138,CLI-0016,TELDEV-000138,4.3.0,2026-03-13,Synthetic GPS Cloud,228.9,25,0,96.22
TEL-0001162,VEH-00138,CLI-0016,TELDEV-000138,4.2.1,2026-03-14,Synthetic OEM Connect,271.7,61,0,89.19
TEL-0001163,VEH-00055,CLI-0009,TELDEV-000055,5.0.2,2026-03-01,Synthetic Safety Telematics,108.4,84,4,96.06
TEL-0001164,VEH-00055,CLI-0009,TELDEV-000055,4.3.0,2026-03-02,Synthetic GPS Cloud,380.5,26,2,92.34
TEL-0001165,VEH-00055,CLI-0009,TELDEV-000055,4.3.0,2026-03-03,Synthetic OEM Connect,419.1,88,1,88.91
TEL-0001166,VEH-00055,CLI-0009,TELDEV-000055,4.2.1,2026-03-04,Synthetic GPS Cloud,358.3,0,3,88.79
TEL-0001167,VEH-00055,CLI-0009,TELDEV-000055,4.3.0,2026-03-05,Synthetic GPS Cloud,47.6,57,5,89.46
TEL-0001168,VEH-00055,CLI-0009,TELDEV-000055,5.0.2,2026-03-06,Synthetic OEM Connect,214.5,61,4,97.43
TEL-0001169,VEH-00055,CLI-0009,TELDEV-000055,4.3.0,2026-03-07,Synthetic GPS Cloud,148.4,49,3,94.54
TEL-0001170,VEH-00055,CLI-0009,TELDEV-000055,4.3.0,2026-03-08,Synthetic Safety Telematics,7.7,79,1,99.91
TEL-0001171,VEH-00055,CLI-0009,TELDEV-000055,4.2.1,2026-03-09,Synthetic GPS Cloud,143.7,66,3,93.74
TEL-0001172,VEH-00055,CLI-0009,TELDEV-000055,5.0.2,2026-03-10,Synthetic OEM Connect,12.5,49,6,89.24
TEL-0001173,VEH-00055,CLI-0009,TELDEV-000055,5.0.2,2026-03-11,Synthetic OEM Connect,89.2,24,7,97.28
TEL-0001174,VEH-00055,CLI-0009,TELDEV-000055,5.0.2,2026-03-12,Synthetic Safety Telematics,28.1,95,3,98.01
TEL-0001175,VEH-00055,CLI-0009,TELDEV-000055,4.3.0,2026-03-13,Synthetic Safety Telematics,323.8,49,5,95.71
TEL-0001176,VEH-00055,CLI-0009,TELDEV-000055,4.2.1,2026-03-14,Synthetic GPS Cloud,15.3,24,0,94.85
TEL-0001177,VEH-00087,CLI-0001,TELDEV-000087,4.2.1,2026-03-01,Synthetic Safety Telematics,392.2,83,5,92.99
TEL-0001178,VEH-00087,CLI-0001,TELDEV-000087,4.2.1,2026-03-02,Synthetic OEM Connect,362.0,10,2,98.12
TEL-0001179,VEH-00087,CLI-0001,TELDEV-000087,5.0.2,2026-03-03,Synthetic Safety Telematics,235.8,14,2,93.68
TEL-0001180,VEH-00087,CLI-0001,TELDEV-000087,5.0.2,2026-03-04,Synthetic Safety Telematics,304.9,43,1,95.5
TEL-0001181,VEH-00087,CLI-0001,TELDEV-000087,4.2.1,2026-03-05,Synthetic Safety Telematics,133.2,39,6,91.52
TEL-0001182,VEH-00087,CLI-0001,TELDEV-000087,4.2.1,2026-03-06,Synthetic GPS Cloud,394.4,85,2,96.35
TEL-0001183,VEH-00087,CLI-0001,TELDEV-000087,4.3.0,2026-03-07,Synthetic GPS Cloud,117.9,52,1,99.7
TEL-0001184,VEH-00087,CLI-0001,TELDEV-000087,4.3.0,2026-03-08,Synthetic GPS Cloud,209.3,94,4,92.88
TEL-0001185,VEH-00087,CLI-0001,TELDEV-000087,4.2.1,2026-03-09,Synthetic OEM Connect,137.7,91,1,98.43
TEL-0001186,VEH-00087,CLI-0001,TELDEV-000087,5.0.2,2026-03-10,Synthetic Safety Telematics,251.8,12,5,89.36
TEL-0001187,VEH-00087,CLI-0001,TELDEV-000087,4.3.0,2026-03-11,Synthetic OEM Connect,133.7,15,2,94.92
TEL-0001188,VEH-00087,CLI-0001,TELDEV-000087,5.0.2,2026-03-12,Synthetic GPS Cloud,97.2,35,4,98.1
TEL-0001189,VEH-00087,CLI-0001,TELDEV-000087,5.0.2,2026-03-13,Synthetic Safety Telematics,383.4,10,4,98.88
TEL-0001190,VEH-00087,CLI-0001,TELDEV-000087,5.0.2,2026-03-14,Synthetic OEM Connect,42.2,51,0,91.74
